Date,AMZN,BTC,NFLX
2015-11-11,673.25,304.709991,112.860001
2015-11-12,665.599976,333.850006,108.919998
2015-11-13,642.349976,333.769989,103.650002
2015-11-16,647.809998,330.209991,111.349998
2015-11-17,643.299988,333.910004,117.099998
2015-11-18,663.539978,335.920013,120.629997
2015-11-19,661.27002,324.980011,120.220001
2015-11-20,668.450012,321.119995,123.839996
2015-11-23,678.98999,322.119995,125.029999
2015-11-24,671.150024,318.350006,123.309998
2015-11-25,675.340027,327.519989,124.160004
2015-11-27,673.26001,359.519989,125.440002
2015-11-30,664.799988,377.970001,123.330002
2015-12-01,679.059998,361.799988,125.370003
2015-12-02,676.01001,359.980011,128.929993
2015-12-03,666.25,360.309998,126.809998
2015-12-04,672.640015,361.670013,130.929993
2015-12-07,669.830017,394.279999,125.360001
2015-12-08,677.330017,410.670013,126.980003
2015-12-09,664.789978,416,124.199997
2015-12-10,662.320007,415.48999,122.910004
2015-12-11,640.150024,449.829987,118.910004
2015-12-14,657.909973,442,120.669998
2015-12-15,658.640015,462.649994,118.599998
2015-12-16,675.77002,453.980011,122.639999
2015-12-17,670.650024,455.529999,122.510002
2015-12-18,664.140015,463.179993,118.019997
2015-12-21,664.51001,437.589996,116.629997
2015-12-22,663.150024,437.029999,116.239998
2015-12-23,663.700012,442.429993,118.160004
2015-12-24,662.789978,452.980011,117.330002
2015-12-28,675.200012,421.76001,117.110001
2015-12-29,693.969971,431.920013,119.120003
2015-12-30,689.070007,427.149994,116.709999
2015-12-31,675.890015,429.950012,114.379997
2016-01-04,636.98999,433.320007,109.959999
2016-01-05,633.789978,431.200012,107.660004
2016-01-06,632.650024,430.820007,117.68
2016-01-07,607.940002,457.049988,114.559998
2016-01-08,607.049988,452.869995,111.389999
2016-01-11,617.73999,447.720001,114.970001
2016-01-12,617.890015,445.040009,116.580002
2016-01-13,581.809998,432.179993,106.559998
2016-01-14,593,429.130005,107.059998
2016-01-15,570.179993,372.26001,104.040001
2016-01-19,574.47998,379.459991,107.889999
2016-01-20,571.77002,414.579987,107.739998
2016-01-21,575.02002,410.23999,102.349998
2016-01-22,596.380005,382.649994,100.720001
2016-01-25,596.530029,392.76001,99.120003
2016-01-26,601.25,389.779999,97.830002
2016-01-27,583.349976,395.019989,91.150002
2016-01-28,635.349976,379.690002,94.410004
2016-01-29,587,380.290009,91.839996
2016-02-01,574.809998,372.179993,94.089996
2016-02-02,552.099976,373.920013,91.489998
2016-02-03,531.070007,368.019989,90.739998
2016-02-04,536.26001,390.649994,89.709999
2016-02-05,502.130005,386.459991,82.790001
2016-02-08,488.100006,372.630005,83.32
2016-02-09,482.070007,375.320007,86.129997
2016-02-10,490.480011,381.880005,88.449997
2016-02-11,503.820007,379.450012,86.349998
2016-02-12,507.079987,384.040009,87.400002
2016-02-16,521.099976,406.420013,89.050003
2016-02-17,534.099976,417.140015,94.760002
2016-02-18,525,421.399994,90.489998
2016-02-19,534.900024,419.980011,89.230003
2016-02-22,559.5,437.790009,91.93
2016-02-23,552.940002,419.899994,89.120003
2016-02-24,554.039978,422.720001,91.610001
2016-02-25,555.150024,423.480011,94.529999
2016-02-26,555.22998,427.320007,94.790001
2016-02-29,552.52002,436.209991,93.410004
2016-03-01,579.039978,434.040009,98.300003
2016-03-02,580.210022,425.359985,97.610001
2016-03-03,577.48999,419.559998,97.93
2016-03-04,575.140015,409.480011,101.580002
2016-03-07,562.799988,414.869995,95.489998
2016-03-08,560.26001,411.899994,96.230003
2016-03-09,559.469971,412.76001,98
2016-03-10,558.929993,415.829987,97.360001
2016-03-11,569.609985,419.109985,97.660004
2016-03-14,573.369995,414.309998,98.129997
2016-03-15,577.02002,415.130005,97.860001
2016-03-16,574.27002,415.910004,99.349998
2016-03-17,559.440002,418.160004,99.720001
2016-03-18,552.080017,408.160004,101.120003
2016-03-21,553.97998,411.109985,101.059998
2016-03-22,560.47998,416.209991,99.839996
2016-03-23,569.630005,416.980011,99.589996
2016-03-24,582.950012,414.73999,98.360001
2016-03-28,579.869995,415,101.209999
2016-03-29,593.859985,412.440002,104.129997
2016-03-30,598.690002,415.660004,102.190002
2016-03-31,593.640015,415.640015,102.230003
2016-04-01,598.5,418.51001,105.699997
2016-04-04,593.190002,422.070007,104.349998
2016-04-05,586.140015,421.26001,104.940002
2016-04-06,602.080017,420.140015,104.830002
2016-04-07,591.429993,417.690002,104.449997
2016-04-08,594.599976,418.049988,103.809998
2016-04-11,595.929993,424.73999,102.68
2016-04-12,603.169983,423.470001,106.980003
2016-04-13,614.820007,424.019989,109.650002
2016-04-14,620.75,428.670013,110.419998
2016-04-15,625.890015,430.049988,111.510002
2016-04-18,635.349976,434.920013,108.400002
2016-04-19,627.900024,441.160004,94.339996
2016-04-20,632.98999,449.339996,96.769997
2016-04-21,631,445.279999,94.980003
2016-04-22,620.5,450.079987,95.900002
2016-04-25,626.200012,466,93.559998
2016-04-26,616.880005,447.01001,92.43
2016-04-27,606.570007,448.480011,91.040001
2016-04-28,602,454.980011,90.279999
2016-04-29,659.590027,448.529999,90.029999
2016-05-02,683.849976,450.269989,93.110001
2016-05-03,671.320007,445.799988,91.540001
2016-05-04,670.900024,448.079987,90.790001
2016-05-05,659.090027,459.559998,89.370003
2016-05-06,673.950012,458.459991,90.839996
2016-05-09,679.75,449.359985,90.540001
2016-05-10,703.070007,452.5,92.889999
2016-05-11,713.22998,454.429993,90.019997
2016-05-12,717.929993,455.410004,87.739998
2016-05-13,709.919983,456.440002,87.879997
2016-05-16,710.659973,453.25,89.120003
2016-05-17,695.27002,454.220001,88.629997
2016-05-18,697.450012,442.660004,90.5
2016-05-19,698.52002,442.109985,89.550003
2016-05-20,702.799988,443.640015,92.489998
2016-05-23,696.75,446.109985,94.889999
2016-05-24,704.200012,449.779999,97.889999
2016-05-25,708.349976,453.299988,100.199997
2016-05-26,714.909973,474.049988,102.809998
2016-05-27,712.23999,524.219971,103.300003
2016-05-31,722.789978,537.400024,102.57
2016-06-01,719.440002,537.099976,101.510002
2016-06-02,728.23999,567.030029,101.25
2016-06-03,725.539978,571.950012,99.589996
2016-06-06,726.72998,575.580017,100.739998
2016-06-07,723.73999,580.51001,99.889999
2016-06-08,726.640015,574.690002,97.860001
2016-06-09,727.650024,577.890015,97.089996
2016-06-10,717.909973,591.599976,93.75
2016-06-13,715.23999,685.140015,93.849998
2016-06-14,719.299988,690.77002,94.120003
2016-06-15,714.26001,761.210022,94.290001
2016-06-16,717.51001,743.900024,95.440002
2016-06-17,706.390015,753.77002,94.449997
2016-06-20,714.01001,667.380005,93.800003
2016-06-21,715.820007,590.559998,90.989998
2016-06-22,710.599976,620.840027,90.010002
2016-06-23,722.080017,656.890015,91.660004
2016-06-24,698.960022,663.52002,88.440002
2016-06-27,691.359985,644.890015,85.330002
2016-06-28,707.950012,636.539978,87.970001
2016-06-29,715.599976,670.02002,91.059998
2016-06-30,715.619995,674.570007,91.480003
2016-07-01,725.679993,698.059998,96.669998
2016-07-05,728.099976,672.700012,97.910004
2016-07-06,737.609985,635.25,94.599998
2016-07-07,736.570007,662.780029,95.099998
2016-07-08,745.809998,651.830017,97.059998
2016-07-11,753.780029,670.559998,94.669998
2016-07-12,748.210022,661.150024,95.970001
2016-07-13,742.630005,657.25,96.43
2016-07-14,741.200012,664.200012,98.019997
2016-07-15,735.440002,660.690002,98.389999
2016-07-18,736.070007,671.099976,98.809998
2016-07-19,739.950012,664.400024,85.839996
2016-07-20,745.719971,664.619995,87.910004
2016-07-21,744.429993,651.109985,85.989998
2016-07-22,744.859985,655.159973,85.889999
2016-07-25,739.609985,654.380005,87.660004
2016-07-26,735.590027,654.539978,91.410004
2016-07-27,736.669983,654.130005,92.040001
2016-07-28,752.609985,655.429993,91.650002
2016-07-29,758.809998,654.73999,91.25
2016-08-01,767.73999,513.429993,94.370003
2016-08-02,760.580017,566.440002,93.559998
2016-08-03,754.640015,576.219971,93.099998
2016-08-04,760.77002,574.659973,93.440002
2016-08-05,765.97998,586.450012,97.029999
2016-08-08,766.559998,585.25,95.110001
2016-08-09,768.309998,590.940002,93.989998
2016-08-10,768.559998,587.840027,93.93
2016-08-11,771.23999,587.140015,95.889999
2016-08-12,772.559998,584.590027,96.589996
2016-08-15,768.48999,580.190002,95.309998
2016-08-16,764.039978,572.340027,95.120003
2016-08-17,764.630005,573.390015,96.370003
2016-08-18,764.460022,574.559998,96.160004
2016-08-19,757.309998,582.609985,95.870003
2016-08-22,759.47998,583.559998,95.260002
2016-08-23,762.450012,579.659973,95.940002
2016-08-24,757.25,577.960022,95.18
2016-08-25,759.219971,579.369995,97.32
2016-08-26,769,570.349976,97.580002
2016-08-29,771.289978,577.320007,97.300003
2016-08-30,767.580017,573.880005,97.449997
2016-08-31,769.159973,571.98999,97.449997
2016-09-01,770.619995,575.289978,97.379997
2016-09-02,772.440002,598.840027,97.379997
2016-09-06,788.869995,613.210022,100.089996
2016-09-07,784.47998,625.570007,99.150002
2016-09-08,784.059998,623.159973,99.660004
2016-09-09,760.140015,624.52002,96.5
2016-09-12,771.48999,608.609985,99.050003
2016-09-13,761.01001,609.539978,96.089996
2016-09-14,761.090027,608.109985,97.010002
2016-09-15,769.690002,607.780029,97.339996
2016-09-16,778.52002,607.080017,99.480003
2016-09-19,775.099976,609.23999,98.059998
2016-09-20,780.219971,597.159973,98.25
2016-09-21,789.73999,595.630005,94.879997
2016-09-22,804.700012,602.919983,95.830002
2016-09-23,805.75,602.590027,95.940002
2016-09-26,799.159973,605.469971,94.559998
2016-09-27,816.109985,604.669983,97.07
2016-09-28,828.719971,604.700012,97.480003
2016-09-29,829.049988,608.140015,96.669998
2016-09-30,837.309998,613.409973,98.550003
2016-10-03,836.73999,608.960022,102.629997
2016-10-04,834.030029,611.820007,102.339996
2016-10-05,844.359985,610.969971,106.279999
2016-10-06,841.659973,616.030029,105.07
2016-10-07,839.429993,617.650024,104.82
2016-10-10,841.710022,640.450012,103.330002
2016-10-11,831,635.98999,100.589996
2016-10-12,834.090027,635.599976,99.5
2016-10-13,829.280029,637.919983,100.230003
2016-10-14,822.960022,637.030029,101.470001
2016-10-17,812.950012,635.340027,99.800003
2016-10-18,817.650024,629.059998,118.790001
2016-10-19,817.690002,628.340027,121.870003
2016-10-20,810.320007,630.450012,123.349998
2016-10-21,818.98999,655.47998,127.5
2016-10-24,838.090027,651,127.330002
2016-10-25,835.179993,674.669983,126.510002
2016-10-26,822.590027,682.299988,126.970001
2016-10-27,818.359985,686.23999,126.470001
2016-10-28,776.320007,714.950012,126.57
2016-10-31,789.820007,698.669983,124.870003
2016-11-01,785.409973,726.76001,123.300003
2016-11-02,765.559998,733.51001,122.339996
2016-11-03,767.030029,684.869995,122.139999
2016-11-04,755.049988,702.080017,122.029999
2016-11-07,784.929993,705.400024,124.580002
2016-11-08,787.75,710.900024,124.339996
2016-11-09,771.880005,721.419983,122.190002
2016-11-10,742.380005,714.570007,115.419998
2016-11-11,739.01001,714.969971,114.779999
2016-11-14,719.070007,704.559998,113.379997
2016-11-15,743.23999,711.099976,113.589996
2016-11-16,746.48999,740.280029,115.190002
2016-11-17,756.400024,737.530029,115.029999
2016-11-18,760.159973,746.960022,115.209999
2016-11-21,780,736.190002,117.959999
2016-11-22,785.330017,749.340027,118.040001
2016-11-23,780.119995,741.070007,117.690002
2016-11-25,780.369995,740.390015,117.410004
2016-11-28,766.77002,733.299988,116.93
2016-11-29,762.52002,732.559998,117.510002
2016-11-30,750.570007,742.48999,117
2016-12-01,743.650024,752.630005,117.220001
2016-12-02,740.340027,770.940002,120.809998
2016-12-05,759.359985,754.340027,119.160004
2016-12-06,764.719971,758.210022,124.57
2016-12-07,770.419983,765.559998,125.389999
2016-12-08,767.330017,768.48999,123.239998
2016-12-09,768.659973,770.47998,122.879997
2016-12-12,760.119995,778.469971,122.830002
2016-12-13,774.340027,778.73999,123.779999
2016-12-14,768.820007,776.5,123.440002
2016-12-15,761,775.210022,125
2016-12-16,757.77002,782.049988,124.220001
2016-12-19,766,789.789978,125.449997
2016-12-20,771.219971,799.099976,125.120003
2016-12-21,770.599976,829.210022,126.5
2016-12-22,766.340027,860.150024,125.580002
2016-12-23,760.590027,917.169983,125.589996
2016-12-27,771.400024,925.780029,128.350006
2016-12-28,772.130005,972.169983,125.889999
2016-12-29,765.150024,971.080017,125.330002
2016-12-30,749.869995,959.039978,123.800003
2017-01-03,753.669983,1033.300049,127.489998
2017-01-04,757.179993,1135.410034,129.410004
2017-01-05,780.450012,989.349976,131.809998
2017-01-06,795.98999,886.159973,131.070007
2017-01-09,796.919983,899.780029,130.949997
2017-01-10,795.900024,904.369995,129.889999
2017-01-11,799.02002,785.429993,130.5
2017-01-12,813.640015,810.109985,129.179993
2017-01-13,817.140015,824.830017,133.699997
2017-01-17,809.719971,899.659973,132.889999
2017-01-18,807.47998,872.030029,133.259995
2017-01-19,809.039978,895.210022,138.410004
2017-01-20,808.330017,892.909973,138.600006
2017-01-23,817.880005,921.460022,137.389999
2017-01-24,822.440002,893.75,140.110001
2017-01-25,836.52002,894.409973,139.520004
2017-01-26,839.150024,915.559998,138.960007
2017-01-27,835.77002,918.01001,142.449997
2017-01-30,830.380005,920.72998,141.220001
2017-01-31,823.47998,965.48999,140.710007
2017-02-01,832.349976,982.429993,140.779999
2017-02-02,839.950012,1003.969971,139.199997
2017-02-03,810.200012,1013.02002,140.25
2017-02-06,807.640015,1024.670044,140.970001
2017-02-07,812.5,1049.560059,144
2017-02-08,819.710022,1055.48999,144.740005
2017-02-09,821.359985,978.960022,144.139999
2017-02-10,827.460022,997.609985,144.820007
2017-02-13,836.530029,995.359985,143.199997
2017-02-14,836.390015,1008.340027,140.820007
2017-02-15,842.700012,1008.190002,142.270004
2017-02-16,844.140015,1031.930054,142.009995
2017-02-17,845.070007,1049.410034,142.220001
2017-02-21,856.440002,1119.030029,142.600006
2017-02-22,855.609985,1120.459961,143.860001
2017-02-23,852.190002,1171.910034,142.779999
2017-02-24,845.23999,1176.48999,143.25
2017-02-27,848.640015,1188.829956,143.410004
2017-02-28,845.039978,1189.27002,142.130005
2017-03-01,853.080017,1222.660034,142.649994
2017-03-02,848.909973,1255.469971,139.529999
2017-03-03,849.880005,1283.300049,139.139999
2017-03-06,846.609985,1277.01001,141.940002
2017-03-07,846.02002,1232.689941,141.429993
2017-03-08,850.5,1146.969971,140.320007
2017-03-09,853,1191.329956,140.529999
2017-03-10,852.460022,1112.390015,140.889999
2017-03-13,854.590027,1238.189941,143.520004
2017-03-14,852.530029,1243.140015,143.190002
2017-03-15,852.969971,1253.430054,145.25
2017-03-16,853.419983,1172.880005,144.389999
2017-03-17,852.309998,1071.709961,145.110001
2017-03-20,856.969971,1047.51001,145.830002
2017-03-21,843.200012,1121.290039,142.419998
2017-03-22,848.059998,1044.719971,142.649994
2017-03-23,847.380005,1035.030029,141.839996
2017-03-24,845.609985,939.700012,142.020004
2017-03-27,846.820007,1044.420044,144.059998
2017-03-28,856,1041.900024,145.169998
2017-03-29,874.320007,1037.910034,146.470001
2017-03-30,876.340027,1079.109985,148.059998
2017-03-31,886.539978,1086.119995,147.809998
2017-04-03,891.51001,1141.77002,146.919998
2017-04-04,906.830017,1129.869995,145.5
2017-04-05,909.280029,1188.699951,143.619995
2017-04-06,898.280029,1190.48999,143.740005
2017-04-07,894.880005,1180.780029,143.110001
2017-04-10,907.039978,1220.73999,143.850006
2017-04-11,902.359985,1212.530029,144.350006
2017-04-12,896.22998,1176.199951,143.830002
2017-04-13,884.669983,1177.329956,142.919998
2017-04-17,901.98999,1206.089966,147.25
2017-04-18,903.780029,1215.199951,143.360001
2017-04-19,899.200012,1238.089966,139.759995
2017-04-20,902.059998,1249.640015,141.179993
2017-04-21,898.530029,1240.890015,142.869995
2017-04-24,907.409973,1264.310059,143.830002
2017-04-25,907.619995,1286.630005,152.160004
2017-04-26,909.289978,1332.910034,150.169998
2017-04-27,918.380005,1329.619995,153.080002
2017-04-28,924.98999,1336.280029,152.199997
2017-05-01,948.22998,1445.930054,155.350006
2017-05-02,946.940002,1485.550049,156.449997
2017-05-03,941.030029,1516.76001,155.589996
2017-05-04,937.530029,1507.77002,157.25
2017-05-05,934.150024,1545.290039,156.600006
2017-05-08,949.039978,1697.5,156.380005
2017-05-09,952.820007,1752.310059,157.460007
2017-05-10,948.950012,1819.290039,160.279999
2017-05-11,947.619995,1686.390015,158.539993
2017-05-12,961.349976,1763.73999,160.809998
2017-05-15,957.969971,1729.339966,160.020004
2017-05-16,966.070007,1801.300049,159.410004
2017-05-17,944.76001,1880.98999,153.199997
2017-05-18,958.48999,1962,155.699997
2017-05-19,959.840027,2040.180054,157.020004
2017-05-22,970.669983,2272.580078,157.160004
2017-05-23,971.539978,2445.280029,157.949997
2017-05-24,980.349976,2307.219971,157.75
2017-05-25,993.380005,2244.889893,163.050003
2017-05-26,995.780029,2052.429932,162.429993
2017-05-30,996.700012,2303.340088,163.220001
2017-05-31,994.619995,2412.649902,163.070007
2017-06-01,995.950012,2492.600098,162.990005
2017-06-02,1006.72998,2545.429932,165.179993
2017-06-05,1011.340027,2870.5,165.059998
2017-06-06,1003,2691.51001,165.169998
2017-06-07,1010.070007,2798.780029,165.610001
2017-06-08,1010.27002,2811.429932,165.880005
2017-06-09,978.309998,2900.25,158.029999
2017-06-12,964.909973,2712.98999,151.440002
2017-06-13,980.789978,2467.27002,152.720001
2017-06-14,976.469971,2442.459961,152.199997
2017-06-15,964.169983,2508.580078,151.759995
2017-06-16,987.710022,2655.100098,152.380005
2017-06-19,995.169983,2754.379883,153.399994
2017-06-20,992.590027,2677.620117,152.050003
2017-06-21,1002.22998,2722.840088,155.029999
2017-06-22,1001.299988,2710.370117,154.889999
2017-06-23,1003.73999,2590.050049,158.020004
2017-06-26,993.97998,2583.75,157.5
2017-06-27,976.780029,2577.73999,151.029999
2017-06-28,990.330017,2558.370117,153.410004
2017-06-29,975.929993,2480.610107,150.089996
2017-06-30,968,2424.610107,149.410004
2017-07-03,953.659973,2617.320068,146.169998
2017-07-05,971.400024,2614.23999,147.610001
2017-07-06,965.140015,2513.879883,146.25
2017-07-07,978.76001,2564.860107,150.179993
2017-07-10,996.469971,2324.290039,152.669998
2017-07-11,994.130005,2403.090088,154.330002
2017-07-12,1006.51001,2362.439941,158.75
2017-07-13,1000.630005,2234.169922,158.210007
2017-07-14,1001.809998,1975.079956,161.119995
2017-07-17,1010.039978,2320.22998,161.699997
2017-07-18,1024.449951,2282.580078,183.600006
2017-07-19,1026.869995,2866.02002,183.860001
2017-07-20,1028.699951,2675.080078,183.600006
2017-07-21,1025.670044,2836.530029,188.539993
2017-07-24,1038.949951,2582.580078,187.910004
2017-07-25,1039.869995,2559.209961,186.970001
2017-07-26,1052.800049,2691.879883,189.080002
2017-07-27,1046,2806.75,182.679993
2017-07-28,1020.039978,2733.5,184.039993
2017-07-31,987.780029,2746.98999,181.660004
2017-08-01,996.190002,2720.530029,182.029999
2017-08-02,995.890015,2809.98999,180.740005
2017-08-03,986.919983,2878.48999,179.229996
2017-08-04,987.580017,3262.800049,180.270004
2017-08-07,992.27002,3429.379883,181.330002
2017-08-08,989.840027,3348.790039,178.360001
2017-08-09,982.01001,3425.669922,175.779999
2017-08-10,956.919983,3654.370117,169.139999
2017-08-11,967.98999,3871.620117,171.399994
2017-08-14,983.299988,4161.660156,171
2017-08-15,982.73999,4387.399902,168.5
2017-08-16,978.179993,4278.919922,169.979996
2017-08-17,960.570007,4105.370117,166.089996
2017-08-18,958.469971,4150.450195,166.539993
2017-08-21,953.289978,4089.699951,166.759995
2017-08-22,966.900024,4141.089844,169.339996
2017-08-23,958,4318.350098,169.059998
2017-08-24,952.450012,4364.410156,168.130005
2017-08-25,945.26001,4352.299805,165.949997
2017-08-28,946.02002,4597.310059,167.119995
2017-08-29,954.059998,4583.02002,168.809998
2017-08-30,967.590027,4735.109863,174.690002
2017-08-31,980.599976,4921.850098,174.710007
2017-09-01,978.25,4573.799805,174.740005
2017-09-05,965.27002,4618.709961,174.520004
2017-09-06,967.799988,4635.600098,179.25
2017-09-07,979.469971,4326.450195,179
2017-09-08,965.900024,4335.129883,176.419998
2017-09-11,977.960022,4158.919922,181.740005
2017-09-12,982.580017,3870.290039,185.149994
2017-09-13,999.599976,3243.080078,183.639999
2017-09-14,992.210022,3713.76001,182.630005
2017-09-15,986.789978,3698.919922,182.350006
2017-09-18,974.190002,3907.959961,184.619995
2017-09-19,969.859985,3882.159912,185.679993
2017-09-20,973.210022,3617.27002,185.509995
2017-09-21,964.650024,3600.830078,188.779999
2017-09-22,955.099976,3788.02002,187.350006
2017-09-25,939.789978,3892.699951,178.550003
2017-09-26,938.599976,4212.200195,179.380005
2017-09-27,950.869995,4195.649902,181.970001
2017-09-28,956.400024,4172.790039,180.699997
2017-09-29,961.349976,4360.620117,181.350006
2017-10-02,959.190002,4314.180176,177.009995
2017-10-03,957.099976,4218.660156,179.190002
2017-10-04,965.450012,4321.439941,184.449997
2017-10-05,980.849976,4371.939941,194.389999
2017-10-06,989.580017,4435.810059,198.020004
2017-10-09,990.98999,4763.359863,196.869995
2017-10-10,987.200012,4824.200195,195.080002
2017-10-11,995,5432.620117,194.949997
2017-10-12,1000.929993,5637.259766,195.860001
2017-10-13,1002.940002,5824.709961,199.490005
2017-10-16,1006.340027,5598.580078,202.679993
2017-10-17,1009.130005,5575.830078,199.479996
2017-10-18,997,5698.649902,195.539993
2017-10-19,986.609985,5993.109863,195.130005
2017-10-20,982.909973,6006.649902,194.160004
2017-10-23,966.299988,5513.080078,192.470001
2017-10-24,975.900024,5734,196.020004
2017-10-25,972.909973,5887.609863,193.770004
2017-10-26,972.429993,5764.560059,195.210007
2017-10-27,1100.949951,5726.609863,199.539993
2017-10-30,1110.849976,6124.279785,198.369995
2017-10-31,1105.280029,6451.240234,196.429993
2017-11-01,1103.680054,6737.779785,198
2017-11-02,1094.219971,7024.810059,199.320007
2017-11-03,1111.599976,7152.120117,200.009995
2017-11-06,1120.660034,6959.22998,200.130005
2017-11-07,1123.170044,7102.75,195.889999
2017-11-08,1132.880005,7444.359863,196.440002
2017-11-09,1129.130005,7129.589844,193.899994
2017-11-10,1125.349976,6565.799805,192.020004
2017-11-13,1129.170044,6522.450195,195.080002
2017-11-14,1136.839966,6597.060059,195.710007
2017-11-15,1126.689941,7283.220215,192.119995
2017-11-16,1137.290039,7853.680176,195.509995
2017-11-17,1129.880005,7699.950195,193.199997
2017-11-20,1126.310059,8244.69043,194.100006
2017-11-21,1139.48999,8099.970215,196.229996
2017-11-22,1156.160034,8234.549805,196.320007
2017-11-24,1186,8200.799805,195.75
2017-11-27,1195.829956,9733.200195,195.050003
2017-11-28,1193.599976,9906.040039,199.179993
2017-11-29,1161.27002,9837.860352,188.149994
2017-11-30,1176.75,9946.759766,187.580002
2017-12-01,1162.349976,10861.46973,186.820007
2017-12-04,1133.949951,11623.91016,184.039993
2017-12-05,1141.569946,11667.12988,184.210007
2017-12-06,1152.349976,13749.57031,185.300003
2017-12-07,1159.790039,16850.31055,185.199997
2017-12-08,1162,16047.61035,188.539993
2017-12-11,1168.920044,16732.4707,186.220001
2017-12-12,1165.079956,17083.90039,185.729996
2017-12-13,1164.130005,16286.82031,187.860001
2017-12-14,1174.26001,16467.91016,189.559998
2017-12-15,1179.140015,17604.84961,190.119995
2017-12-18,1190.579956,18972.32031,190.419998
2017-12-19,1187.380005,17523.69922,187.020004
2017-12-20,1177.619995,16461.9707,188.820007
2017-12-21,1174.76001,15632.12012,188.619995
2017-12-22,1168.359985,13664.96973,189.940002
2017-12-26,1176.76001,15756.55957,187.759995
2017-12-27,1182.26001,15416.63965,186.240005
2017-12-28,1186.099976,14398.7002,192.710007
2017-12-29,1169.469971,14392.57031,191.960007
2018-01-02,1189.01001,14754.12988,201.070007
2018-01-03,1204.199951,15156.62012,205.050003
2018-01-04,1209.589966,15180.08008,205.630005
2018-01-05,1229.140015,16954.7793,209.990005
2018-01-08,1246.869995,14976.16992,212.050003
2018-01-09,1252.699951,14468.5,209.309998
2018-01-10,1254.329956,14919.49023,212.520004
2018-01-11,1276.680054,13308.05957,217.240005
2018-01-12,1305.199951,13841.19043,221.229996
2018-01-16,1304.859985,11282.49023,221.529999
2018-01-17,1295,11162.7002,217.5
2018-01-18,1293.319946,11175.51953,220.330002
2018-01-19,1294.579956,11521.75977,220.460007
2018-01-22,1327.310059,10814.51953,227.580002
2018-01-23,1362.540039,10858.23047,250.289993
2018-01-24,1357.51001,11429.01953,261.299988
2018-01-25,1377.949951,11175.87012,269.700012
2018-01-26,1402.050049,11104.2002,274.600006
2018-01-29,1417.680054,11233.9502,284.589996
2018-01-30,1437.819946,10107.25977,278.799988
2018-01-31,1450.890015,10226.86035,270.299988
2018-02-01,1390,9114.719727,265.070007
2018-02-02,1429.949951,8870.820313,267.429993
2018-02-05,1390,6937.080078,254.259995
2018-02-06,1442.839966,7701.25,265.720001
2018-02-07,1416.780029,7592.720215,264.559998
2018-02-08,1350.5,8260.69043,250.100006
2018-02-09,1339.599976,8696.830078,249.470001
2018-02-12,1386.22998,8911.269531,257.950012
2018-02-13,1414.51001,8544.69043,258.269989
2018-02-14,1451.050049,9485.639648,266
2018-02-15,1461.76001,10033.75,280.269989
2018-02-16,1448.689941,10188.73047,278.519989
2018-02-20,1468.349976,11256.42969,278.549988
2018-02-21,1482.920044,10481.66016,281.040009
2018-02-22,1485.339966,9847.959961,278.140015
2018-02-23,1500,10175.50977,285.929993
2018-02-26,1521.949951,10326.5,294.160004
2018-02-27,1511.97998,10594.75977,290.609985
2018-02-28,1512.449951,10334.44043,291.380005
2018-03-01,1493.449951,10929.37012,290.390015
2018-03-02,1500.25,11043.12012,301.049988
2018-03-05,1523.609985,11440.73047,315
2018-03-06,1537.640015,10735.4502,325.220001
2018-03-07,1545,9928.55957,321.160004
2018-03-08,1551.859985,9316.719727,317
2018-03-09,1578.890015,9252.759766,331.440002
2018-03-12,1598.390015,9142.150391,321.299988
2018-03-13,1588.180054,9160.120117,315.880005
2018-03-14,1591,8217.700195,321.549988
2018-03-15,1582.319946,8268.410156,321.089996
2018-03-16,1571.680054,8283.230469,318.450012
2018-03-19,1544.930054,8623.139648,313.480011
2018-03-20,1586.51001,8920.709961,317.5
2018-03-21,1581.859985,8911.349609,316.480011
2018-03-22,1544.920044,8724.980469,306.700012
2018-03-23,1495.560059,8934.799805,300.940002
2018-03-26,1555.859985,7808.47998,320.350006
2018-03-27,1497.050049,7959.779785,300.690002
2018-03-28,1431.420044,7106.620117,285.769989
2018-03-29,1447.339966,6853.759766,295.350006
2018-04-02,1371.98999,7434.299805,280.290009
2018-04-03,1392.050049,6815.5,283.670013
2018-04-04,1410.569946,6790.450195,288.940002
2018-04-05,1451.75,6634.859863,293.970001
2018-04-06,1405.22998,6917.200195,288.850006
2018-04-09,1406.079956,6871.069824,289.929993
2018-04-10,1436.219971,6977.129883,298.070007
2018-04-11,1427.050049,7927.72998,303.670013
2018-04-12,1448.5,7899.109863,309.25
2018-04-13,1430.790039,8022.509766,311.649994
2018-04-16,1441.5,7921.629883,307.779999
2018-04-17,1503.829956,8189.959961,336.059998
2018-04-18,1527.839966,8301.820313,334.519989
2018-04-19,1556.910034,8877.080078,332.700012
2018-04-20,1527.48999,8935.719727,327.769989
2018-04-23,1517.859985,9655.769531,318.690002
2018-04-24,1460.089966,8873.620117,307.019989
2018-04-25,1460.170044,9282.120117,305.76001
2018-04-26,1517.959961,8938.469727,313.980011
2018-04-27,1572.619995,9351.469727,311.76001
2018-04-30,1566.130005,9077.280273,312.459991
2018-05-01,1582.26001,9232.19043,313.299988
2018-05-02,1569.680054,9745.040039,313.359985
2018-05-03,1572.079956,9699.610352,311.690002
